date,store,impressions,clicks,total cost,channel,revenue,ROI,CTR,CPC
2022-09-03,Store A,164501,4404,2803.0,channel_3,449.95,0.16052443810203354,0.026771873727211386,0.6364668483197093
2020-09-08,Store B,118639,7020,5240.77,channel_3,995.5,0.18995300308924068,0.059171098879795006,0.7465484330484331
2019-08-07,Store A,478278,11107,4916.94,channel_3,1473.33,0.2996436808258795,0.023222895470834955,0.4426883947060412
2019-12-31,Store C,103318,1551,1101.73,channel_3,514.85,0.46731050257322576,0.015011904992353704,0.7103352675693101
2020-04-18,Store C,499914,4205,2060.78,channel_3,499.9,0.24257805297023455,0.008411446768844241,0.4900784780023782
2022-07-27,Store C,35003,977,1161.38,channel_3,420.0,0.36163874011951297,0.02791189326629146,1.188720573183214
2022-08-30,Store C,55222,1208,2037.33,channel_3,420.0,0.20615216975158665,0.02187533953858969,1.6865314569536423
2022-08-30,Store B,41237,3249,4665.42,channel_3,479.9,0.10286319345310818,0.07878846666828333,1.4359556786703602
2022-05-29,Store D,25356,856,1001.62,channel_3,420.0,0.4193207004652463,0.033759268023347534,1.1701168224299066
2022-05-14,Store D,19560,895,1053.3200000000002,channel_3,420.0,0.3987392245471461,0.04575664621676891,1.1768938547486036
2022-06-05,Store B,38739,3548,4523.98,channel_3,579.8000000000001,0.1281614861250492,0.09158728929502569,1.2750789177001127
2019-06-30,Store C,49792,1213,892.1299999999999,channel_3,420.0,0.4707834060058512,0.02436134318766067,0.7354740313272876
2021-07-29,Store D,33868,1663,1428.74,channel_3,446.95,0.31282808628581826,0.0491023975434038,0.8591340950090198
2020-11-07,Store C,46786,985,978.76,channel_3,420.0,0.4291143896358658,0.021053306544692858,0.9936649746192894
2020-11-30,Store A,677114,21987,11663.93,channel_3,2807.99,0.2407413281801245,0.03247163697693446,0.5304921089734843
2022-01-25,Store D,18806,1093,1095.41,channel_3,841.88,0.7685524141645593,0.058119749016271406,1.0022049405306497
2022-01-09,Store C,48441,1058,1038.96,channel_3,754.85,0.7265438515438516,0.021841002456596686,0.9820037807183365
2022-02-20,Store B,42378,3618,4087.74,channel_3,845.6,0.20686247168361982,0.08537448676199914,1.1298341625207295
2019-03-17,Store C,122206,1631,1064.67,channel_3,459.95,0.4320117970826641,0.0133463168747852,0.6527713059472716
2021-04-25,Store A,321899,10925,5246.9,channel_3,1393.7200000000005,0.2656273228001297,0.03393921695935682,0.48026544622425626
2021-06-24,Store C,99619,1519,1507.0499999999995,channel_3,420.0,0.278690156265552,0.015248095242875355,0.9921329822251478
2020-09-23,Store B,80545,6081,4850.71,channel_3,871.4499999999999,0.17965411249074875,0.07549816872555715,0.7976829468837362
2019-09-21,Store A,345946,8521,3649.26,channel_3,989.44,0.2711344217731814,0.02463101177640441,0.4282666353714353
2020-10-23,Store A,402585,9806,4506.74,channel_3,539.99,0.1198183165658547,0.024357589080566837,0.45959004691005506
2021-09-15,Store A,213593,7984,4266.12,channel_3,989.83,0.23202113395778837,0.037379502137242324,0.5343336673346694
2021-10-11,Store B,41745,4120,5413.61,channel_3,1087.53,0.20088813194892133,0.09869445442567973,1.3139830097087377
2021-11-15,Store D,24872,1453,1484.92,channel_3,868.78,0.5850685558817983,0.058419105821807656,1.0219683413626979
2020-03-04,Store B,110428,4712,3614.22,channel_3,1178.1,0.32596244832910004,0.042670337233310394,0.7670246179966044
2020-12-26,Store C,44847,956,775.4200000000001,channel_3,524.95,0.6769879549147558,0.021316921979173634,0.8111087866108787
2019-04-04,Store B,111942,5227,3673.12,channel_3,751.28,0.20453456462081282,0.04669382358721481,0.7027204897646834
2020-09-04,Store A,435035,10368,4564.35,channel_3,2323.68,0.5090932991554109,0.02383256519590378,0.440234375
2020-06-10,Store A,618166,17244,6525.27,channel_3,3542.6400000000003,0.5429108680560345,0.02789541967691526,0.37840814196242173
2020-02-22,Store D,114806,2274,1828.86,channel_3,420.0,0.22965125816082152,0.01980732714318067,0.8042480211081794
2020-02-16,Store D,131800,2654,1958.11,channel_3,420.0,0.21449254638401316,0.020136570561456752,0.7377957799547852
2021-05-28,Store A,281339,9978,5407.95,channel_3,892.73,0.16507733984226927,0.035466110279769245,0.5419873722188815
2019-05-19,Store B,96897,5660,3810.05,channel_3,913.35,0.23972126350047898,0.05841254115194485,0.6731537102473498
2019-07-22,Store C,81657,1653,1228.91,channel_3,420.0,0.34176628068776393,0.020243212461883243,0.7434422262552934
2019-07-26,Store C,79498,1393,1054.65,channel_3,669.95,0.6352344379652017,0.017522453395053962,0.7571069633883705
2019-07-30,Store C,88337,1669,1108.91,channel_3,609.9499999999999,0.5500446384287272,0.018893555361852905,0.664415817855003
2019-08-02,Store C,77488,1626,1207.68,channel_3,420.0,0.34777424483306835,0.02098389428040471,0.7427306273062732
2019-08-03,Store A,390461,9352,4055.31,channel_3,1422.8300000000002,0.35085603813271987,0.02395117566158976,0.4336302395209581
2020-05-10,Store A,746666,15629,5365.91,channel_3,898.5899999999999,0.16746274164121275,0.020931715117602785,0.3433303474310576
2020-05-16,Store D,218310,4264,2226.14,channel_3,420.0,0.1886673794101,0.01953185836654299,0.522077861163227
2019-10-05,Store C,64640,1118,977.31,channel_3,420.0,0.42975105135525066,0.017295792079207922,0.8741592128801431
2022-04-02,Store B,34347,3342,3938.05,channel_3,996.4,0.2530186259697058,0.09730107432963578,1.178351286654698
2022-04-20,Store A,278966,6889,3703.27,channel_3,859.6000000000001,0.2321191811561134,0.02469476567036843,0.5375627812454637
2021-05-27,Store D,72031,2312,1985.77,channel_3,796.8600000000001,0.40128514379812374,0.032097291443961624,0.8588970588235294
2020-09-05,Store B,109841,6257,4444.12,channel_3,1641.48,0.36935996327731924,0.05696415728188928,0.7102637046507911
2020-05-12,Store D,333249,5004,2373.08,channel_3,420.0,0.17698518381175518,0.015015798997146277,0.47423661071143086
2020-06-25,Store D,141628,3402,2070.59,channel_3,485.9,0.234667413635727,0.024020673878046715,0.6086390358612581
2020-05-23,Store B,171439,8794,5864.95,channel_3,979.38,0.16698863587924875,0.05129521287455013,0.6669263133954969
2019-01-14,Store D,191669,2639,1629.16,channel_3,520.95,0.3197660143877827,0.013768528035310874,0.6173399014778326
2019-02-17,Store D,125745,2436,1614.46,channel_3,420.0,0.26014890427759124,0.019372539663604915,0.6627504105090312
2020-09-23,Store A,520361,11416,5031.25,channel_3,1374.46,0.27318459627329195,0.02193861569179858,0.44071916608269096
2019-09-21,Store D,142605,2377,1378.71,channel_3,420.0,0.30463259133537873,0.01666841976087795,0.5800210349179639
2021-08-08,Store C,52034,985,976.86,channel_3,529.7,0.5422476096881846,0.018929930430103395,0.9917360406091371
2021-08-26,Store A,208638,7078,3979.03,channel_3,1438.92,0.36162582337906474,0.033924788389459254,0.5621686917208252
2020-04-18,Store D,508520,5631,2624.2,channel_3,420.0,0.16004877677006327,0.011073310784236607,0.4660273486059314
2020-06-17,Store C,143149,2670,1713.5300000000002,channel_3,507.8,0.2963473064375879,0.018651894180189872,0.6417715355805245
2020-04-04,Store B,251624,7641,5830.78,channel_3,1439.2000000000005,0.2468280401592927,0.030366737672082155,0.7630912184269074
2020-09-19,Store C,113397,1645,1329.63,channel_3,959.7,0.7217797432368404,0.014506556610845085,0.8082857142857144
2022-01-31,Store C,81152,1518,1575.1600000000003,channel_3,588.9,0.3738667817872469,0.01870563880126183,1.037654808959157
2019-09-01,Store B,85946,4403,3286.64,channel_3,638.69,0.19432916291410074,0.05122984199381007,0.7464546899841017
2020-12-04,Store B,65436,5261,4793.33,channel_3,670.6999999999999,0.13992360217218508,0.08039916865334067,0.9111062535639612
2020-01-03,Store C,124378,1966,1306.71,channel_3,420.0,0.3214179121610763,0.01580665390985544,0.6646541200406918
2020-01-04,Store D,135057,2522,1485.6099999999997,channel_3,420.0,0.282712151910663,0.018673597073828086,0.5890602696272798
2022-03-13,Store C,56794,1023,1101.64,channel_3,420.0,0.38124977306561125,0.018012466105574533,1.076871945259042
2021-06-25,Store B,50000,4844,5182.68,channel_3,714.6500000000001,0.1378919786674076,0.09688,1.0699174236168456
2021-07-27,Store C,82560,1602,1468.28,channel_3,420.0,0.28604898248290517,0.01940406976744186,0.9165293383270912
2021-08-01,Store A,242376,8170,4135.63,channel_3,2513.81,0.6078420941912115,0.03370795788361884,0.5061970624235006
2020-12-03,Store A,358073,10320,5292.3,channel_3,2873.57,0.5429718647846872,0.028820938747126983,0.5128197674418605
2021-04-30,Store B,55572,4978,5450.72,channel_3,610.65,0.11203107112454867,0.08957748506442093,1.0949618320610688
2021-02-13,Store B,58191,4725,4905.77,channel_3,1463.94,0.29841187010397957,0.0811981234211476,1.038258201058201
2019-12-16,Store B,102950,4920,3776.55,channel_3,527.9,0.13978366498523784,0.047790189412336086,0.7675914634146341
2019-12-01,Store B,44835,3367,2610.98,channel_3,1226.25,0.46965124206236736,0.0750975800156128,0.7754618354618354
2022-06-15,Store B,42944,3479,4526.55,channel_3,804.4499999999999,0.17771812970142822,0.08101248137108792,1.3011066398390343
2019-10-13,Store A,328629,8622,3883.1100000000006,channel_3,690.78,0.1778934925871273,0.02623627251398994,0.45037230340988177
2021-10-26,Store A,258190,8081,4411.24,channel_3,832.9200000000001,0.18881765671330514,0.031298656028506136,0.5458779853978468
2021-10-08,Store B,49205,3195,4060.53,channel_3,1002.45,0.24687663925645173,0.06493242556650747,1.2709014084507042
2021-10-18,Store C,65019,1188,1149.81,channel_3,639.9,0.5565267305033006,0.01827158215290915,0.9678535353535354
2021-10-25,Store C,61828,1175,1124.53,channel_3,420.0,0.3734893688918926,0.019004334605680274,0.9570468085106383
2021-09-25,Store B,39539,3285,3757.85,channel_3,958.92,0.25517782774724906,0.0830825261134576,1.1439421613394216
2022-06-29,Store D,16567,906,1039.29,channel_3,3246.74,3.123998114097124,0.05468702843001147,1.1471192052980133
2022-07-05,Store C,47009,892,1064.04,channel_3,420.0,0.3947220029322206,0.018975089876406646,1.1928699551569506
2022-07-19,Store A,238324,5909,3273.25,channel_3,420.0,0.12831283892156115,0.024793977945989493,0.5539431375867321
2022-08-24,Store D,34083,1274,1612.68,channel_3,2535.68,1.5723392117469057,0.03737933867323886,1.265839874411303
2022-08-31,Store B,40488,3387,4128.280000000001,channel_3,498.85,0.12083724941137712,0.08365441612329579,1.2188603483909066
2020-07-29,Store C,144498,2602,1771.39,channel_3,420.0,0.23710193689701306,0.018007169649406914,0.6807801691006918
2020-06-13,Store B,135199,7668,5462.9,channel_3,953.5,0.17454099470976955,0.05671639583133011,0.7124282733437662
2019-05-13,Store A,349907,10633,4620.16,channel_3,2152.59,0.4659124359329547,0.030388074545522097,0.43451142669049186
2019-08-02,Store B,87662,5037,3688.7199999999993,channel_3,577.78,0.15663427964171855,0.05745933243594716,0.7323247965058566
2019-08-12,Store C,78835,1694,1299.85,channel_3,463.9,0.3568873331538254,0.02148791780300628,0.7673258559622196
2020-09-25,Store D,33262,1636,1318.95,channel_3,420.0,0.3184351188445354,0.04918525644880043,0.8062041564792176
2020-08-10,Store A,801108,17286,7317.88,channel_3,1369.7800000000002,0.1871826266623667,0.02157761500322054,0.42334143237301863
2022-02-20,Store D,22061,1114,1233.26,channel_3,983.82,0.7977393250409485,0.0504963510266987,1.1070556552962298
2021-01-08,Store D,28633,1893,1647.6600000000003,channel_3,2094.0,1.2708932668147552,0.06611252750323054,0.8703961965134709
2021-03-05,Store D,38375,2290,2177.27,channel_3,769.85,0.35358499405218463,0.0596742671009772,0.9507729257641921
2021-06-10,Store B,52574,4857,5678.09,channel_3,1620.75,0.2854392938470507,0.0923840681705786,1.1690529133209802
2020-05-06,Store A,770281,16977,6343.39,channel_3,2586.35,0.4077236304247413,0.022040008776018104,0.3736461094421865
2020-06-21,Store D,115763,2988,1730.6999999999998,channel_3,420.0,0.24267637372161555,0.025811355960021768,0.5792168674698794
2020-05-12,Store B,228201,9448,6149.37,channel_3,818.63,0.13312420621949891,0.0414020972738945,0.650864733276884
2022-05-26,Store D,29999,1127,1322.79,channel_3,420.0,0.3175107159866646,0.03756791893063102,1.1737267080745342
2019-04-26,Store D,142613,2803,1731.52,channel_3,420.0,0.2425614489003881,0.01965458969378668,0.6177381377095968
2021-12-18,Store D,13316,724,990.37,channel_3,709.79,0.7166917414703595,0.05437068188645239,1.367914364640884
2020-11-04,Store B,63820,4656,4260.82,channel_3,1127.2,0.264550016194066,0.07295518646192416,0.9151245704467353
2020-08-16,Store D,93102,2445,1551.25,channel_3,420.0,0.27074939564867045,0.02626151962363859,0.6344580777096115
2019-09-03,Store A,515027,10559,4653.51,channel_3,1007.6,0.2165247307946045,0.02050183776772868,0.4407150298323705
2021-05-11,Store C,73106,1514,1523.5300000000002,channel_3,464.95,0.30517941884964517,0.020709654474324952,1.0062945838837518
2021-04-06,Store D,28773,1966,1996.72,channel_3,1294.57,0.648348291197564,0.0683279463385813,1.0156256358087488
2021-03-29,Store B,60860,5467,5724.2,channel_3,715.6,0.1250131022675658,0.08982911600394347,1.0470459118346442
2021-04-09,Store C,109282,1712,1718.87,channel_3,420.0,0.24434657652992955,0.015665891912666312,1.0040128504672896
2022-06-07,Store D,27061,1195,1235.9,channel_3,446.95,0.36163929120479,0.04415949151916042,1.0342259414225943
2020-08-29,Store A,703417,13642,5430.48,channel_3,825.48,0.15200866221770454,0.019393901483757147,0.39807066412549474
2019-02-25,Store B,99065,5569,4166.92,channel_3,713.3100000000001,0.1711839920132856,0.056215616009690605,0.7482348716107021
2021-01-31,Store C,46783,1302,1121.5700000000002,channel_3,458.9,0.4091585901905364,0.02783062223457239,0.8614208909370201
2022-05-21,Store D,22548,949,1037.98,channel_3,420.0,0.40463207383571936,0.04208799006563775,1.0937618545837724
2022-06-05,Store D,19145,949,1045.86,channel_3,420.0,0.4015833859216339,0.0495690780882737,1.1020653319283455
2022-09-13,Store B,37201,2496,2928.76,channel_3,649.6000000000001,0.2218003523675549,0.06709497056530739,1.1733814102564104
2020-12-24,Store D,13906,1118,1045.99,channel_3,1984.93,1.8976567653610457,0.08039695095642169,0.9355903398926655
2020-01-01,Store C,104820,1592,963.33,channel_3,640.8500000000001,0.665244516417012,0.015187941232589201,0.605106783919598
2019-04-07,Store A,373634,9899,3713.94,channel_3,1142.73,0.3076867154558232,0.02649384156688096,0.3751833518537226
2020-09-03,Store B,113732,6261,4582.44,channel_3,984.26,0.21478950078997217,0.055050469524847885,0.7319022520364158
2019-04-15,Store B,107640,5735,4194.55,channel_3,830.3499999999999,0.19795925665446826,0.053279450018580456,0.7313949433304272
2021-01-26,Store A,482990,12507,5230.38,channel_3,1277.67,0.24427861837954412,0.025894946065135923,0.4181962101223315
2021-03-16,Store B,60832,5370,5074.19,channel_3,967.4,0.19065111870071874,0.08827590741714887,0.9449143389199255
2019-05-29,Store C,62093,1664,1261.27,channel_3,420.0,0.3329976928016999,0.026798511909555022,0.7579747596153846
2019-06-03,Store D,139900,2805,1895.4,channel_3,529.76,0.27949773134958317,0.02005003573981415,0.6757219251336899
2019-07-03,Store D,166170,2910,1945.79,channel_3,420.0,0.21585063136309673,0.017512186315219353,0.6686563573883162
2020-07-08,Store A,605364,16456,6803.379999999999,channel_3,1874.7,0.27555420981923695,0.027183644881426713,0.4134285367039377
2022-02-25,Store B,36789,2927,3160.94,channel_3,679.75,0.21504678987896006,0.07956182554567942,1.0799248377178
2019-02-05,Store B,96967,5446,4378.56,channel_3,936.34,0.21384656142658773,0.05616343704559283,0.8039955930958502
2021-05-24,Store A,335107,10488,5535.5,channel_3,971.95,0.1755848613494716,0.031297466182443216,0.5277936689549961
2020-04-01,Store B,231360,7512,5355.11,channel_3,827.5,0.15452530386864136,0.032468879668049795,0.7128740681576144
2020-05-06,Store B,227530,10256,6569.25,channel_3,1051.25,0.16002587814438482,0.04507537467586692,0.6405274960998439
2020-08-04,Store B,133482,8328,5759.449999999999,channel_3,594.75,0.1032650687131584,0.06239043466534814,0.6915766090297789
2019-01-18,Store C,115073,1721,1249.56,channel_3,649.9000000000001,0.5201030762828517,0.014955723757962338,0.7260662405578152
2019-02-17,Store C,89083,1681,1120.41,channel_3,420.0,0.37486277344900526,0.018870042544593246,0.6665139797739441
2019-02-24,Store B,105752,5675,4271.76,channel_3,918.35,0.21498164690900237,0.05366328769195854,0.7527330396475771
2019-07-10,Store B,84442,5264,4053.95,channel_3,671.75,0.1657025863663834,0.06233864664503446,0.7701272796352583
2021-12-23,Store A,176654,5375,3321.4800000000005,channel_3,792.89,0.2387158736466876,0.030426709839573404,0.6179497674418606
2021-08-25,Store C,63713,1338,1363.27,channel_3,878.45,0.6443697873495347,0.021000423775367663,1.0188863976083706
2021-03-02,Store C,107420,1978,1715.4500000000005,channel_3,500.9,0.29199335451339287,0.018413703221001675,0.8672649140546008
2020-09-29,Store D,29796,1695,1442.0499999999995,channel_3,420.0,0.29125203703061625,0.05688683044703987,0.8507669616519171
2020-09-21,Store A,562379,12388,5453.58,channel_3,3080.57,0.5648711488600149,0.022027849546302405,0.4402308685824992
2020-08-15,Store B,125921,7426,5083.33,channel_3,959.45,0.1887443860618925,0.05897348337449671,0.6845313762456234
2019-09-04,Store B,105456,4785,3606.97,channel_3,1044.5,0.28957823325395,0.04537437414656349,0.7538077324973876
2019-03-09,Store D,130250,2550,1724.14,channel_3,589.99,0.34219378936745276,0.019577735124760076,0.6761333333333334
2019-03-20,Store D,174876,2616,1611.07,channel_3,974.95,0.6051568212430248,0.014959171069786592,0.6158524464831804
2021-06-27,Store B,51983,5175,6110.8,channel_3,1176.34,0.192501800091641,0.09955177654233115,1.180830917874396
2020-10-29,Store B,70878,4988,4362.5,channel_3,1087.4,0.24926074498567338,0.07037444623155281,0.8745990376904571
2020-09-18,Store B,73227,5226,4221.91,channel_3,1016.35,0.24073227520245577,0.07136711868573067,0.8078664370455415
2021-08-04,Store D,31524,1578,1480.06,channel_3,1471.34,0.994108346958907,0.050057099352874,0.937934093789607
2020-07-12,Store A,659574,14250,5510.91,channel_3,1093.28,0.19838465879500844,0.02160485404215448,0.38673052631578947
2020-11-06,Store C,60108,1352,1265.59,channel_3,420.0,0.33186102924327787,0.022492846210155053,0.9360872781065088
2022-08-05,Store B,42050,3004,3664.76,channel_3,603.6999999999999,0.16473111472511157,0.07143876337693222,1.219960053262317
2022-07-30,Store A,202245,4766,2645.02,channel_3,420.0,0.1587889694595882,0.0235654775148953,0.5549769198489299
2022-05-12,Store C,39832,886,1201.11,channel_3,420.0,0.3496765491919974,0.022243422373970676,1.3556546275395032
2021-09-02,Store A,191081,7104,4099.12,channel_3,1158.6699999999998,0.2826631081793165,0.037177950712001716,0.5770157657657657
2021-09-24,Store A,190424,6901,3757.62,channel_3,577.84,0.15377818938583465,0.03624017980926774,0.5445036951166498
2021-09-21,Store A,230838,7957,4407.16,channel_3,989.79,0.22458680873850734,0.03447006125507932,0.5538720623350509
2021-10-25,Store B,49649,4016,4707.99,channel_3,1018.4,0.21631311876193451,0.08088783258474491,1.1723082669322709
2021-10-12,Store B,50243,3773,4843.99,channel_3,751.7,0.15518198840212305,0.07509503811476226,1.2838563477338987
2020-10-17,Store C,79051,1436,1222.85,channel_3,709.85,0.5804882037862371,0.018165488102617297,0.8515668523676879
2020-12-09,Store B,66840,4965,5023.54,channel_3,770.65,0.15340775628341766,0.0742818671454219,1.011790533736153
2020-12-26,Store D,20663,1712,1485.47,channel_3,420.0,0.2827387964751897,0.08285340947587475,0.8676810747663551
2022-02-02,Store C,194048,1518,1637.81,channel_3,529.9,0.3235418027732154,0.00782280672823219,1.0789262187088273
2021-06-15,Store C,73811,1424,1352.06,channel_3,624.9499999999999,0.46222061151132343,0.019292517375458944,0.9494803370786516
2019-12-29,Store B,115572,4963,3333.66,channel_3,1017.3,0.3051600943107575,0.04294292735264597,0.6717025992343341
2020-01-22,Store B,106985,4650,3292.8200000000006,channel_3,810.5,0.24614160506799637,0.043464037014534745,0.7081333333333335
2020-04-09,Store D,366988,4757,2426.09,channel_3,420.0,0.17311806239669592,0.012962276695695772,0.5100042043304605
2019-02-12,Store B,100094,5989,4372.29,channel_3,840.45,0.19222192489519224,0.05983375626910704,0.7300534312906997
2019-07-22,Store A,458808,11080,4632.14,channel_3,2792.8,0.6029178738121042,0.024149535317605622,0.41806317689530686
2019-07-16,Store C,81523,1794,1390.89,channel_3,420.0,0.30196492893039706,0.022006059639610907,0.7753010033444817
2019-08-04,Store C,66157,1221,856.88,channel_3,485.95,0.5671155821118476,0.01845609686049851,0.7017854217854218
2020-06-26,Store B,141549,7767,5900.57,channel_3,1160.3,0.19664201933033587,0.05487145794035988,0.7596974378782027
2022-04-14,Store B,32620,2656,3279.9400000000005,channel_3,824.4499999999999,0.25136130538973267,0.08142244022072348,1.234917168674699
2022-04-04,Store D,29510,2091,2679.35,channel_3,420.0,0.15675443671039618,0.07085733649610301,1.2813725490196077
2022-04-29,Store A,229596,6310,3495.71,channel_3,664.85,0.1901902617780079,0.0274830571961184,0.5539952456418383
2021-01-01,Store C,85995,1669,1265.96,channel_3,420.0,0.3317640367784132,0.019408105122390835,0.7585140802875974
2020-06-22,Store A,771055,18278,7445.17,channel_3,5800.56,0.7791037679461987,0.02370518315814047,0.4073295765401029
2019-01-15,Store B,113946,5988,4354.4400000000005,channel_3,445.95,0.10241270978587372,0.05255120846716866,0.7271943887775552
2020-04-21,Store B,379481,10378,6950.879999999999,channel_3,1094.4,0.15744769007665219,0.02734787775936081,0.6697706687222971
2020-03-26,Store A,399663,8948,4021.77,channel_3,1349.91,0.335650720951223,0.022388862616754615,0.44946021457308893
2020-03-26,Store B,175140,6138,4924.06,channel_3,1020.4,0.20722736928469593,0.03504624871531346,0.8022254806125775
2019-04-29,Store D,169419,3202,2066.86,channel_3,420.0,0.20320679678352668,0.018899887261759306,0.6454903185509058
2021-12-26,Store B,33516,3320,3809.35,channel_3,1173.25,0.30799217714308214,0.09905716672633966,1.147394578313253
2019-03-20,Store B,117102,6296,4163.17,channel_3,787.56,0.1891731541109299,0.05376509367901488,0.6612404701397713
2021-04-24,Store A,294600,10306,5119.45,channel_3,1633.54,0.31908505796521114,0.034983027834351664,0.4967446147875024
2021-06-26,Store D,33865,1686,1622.38,channel_3,843.7900000000001,0.5200939360692316,0.04978591466115458,0.9622657176749704
2020-10-28,Store B,69661,5060,4420.45,channel_3,978.4,0.22133493196394033,0.07263748725972927,0.8736067193675889
2020-10-05,Store B,77974,6075,5052.81,channel_3,1044.35,0.2066869721996275,0.07791058557980865,0.8317382716049383
2020-07-05,Store C,108822,1843,1180.39,channel_3,543.34,0.46030549225256057,0.016935913693922184,0.6404720564297341
2019-11-19,Store C,61092,1412,1101.04,channel_3,591.85,0.5375372375208893,0.023112682511621817,0.7797733711048158
2019-11-21,Store A,330338,8959,4134.3,channel_3,570.8299999999999,0.13807174128631206,0.02712070667013786,0.4614689139412881
2022-09-13,Store C,37137,759,956.47,channel_3,420.0,0.43911466120212866,0.020437838274497133,1.260171277997365
2020-10-22,Store B,66777,4862,4117.77,channel_3,889.04,0.21590326803099733,0.0728095002770415,0.8469292472233649
2020-07-28,Store B,151115,7937,5833.18,channel_3,874.53,0.14992336941428172,0.052522913013268044,0.7349351140229307
2021-10-10,Store A,242970,6817,3625.14,channel_3,1369.9299999999998,0.3778971294901714,0.028056961764826933,0.5317793750916825
2021-10-12,Store A,253670,7341,4083.64,channel_3,1600.77,0.3919958664328883,0.02893917294122285,0.5562784361803569
2021-02-07,Store D,25563,1617,1484.73,channel_3,420.0,0.28287971550382895,0.0632554864452529,0.918200371057514
2021-05-07,Store C,67447,1532,1718.22,channel_3,507.9,0.2955966057897126,0.02271413109552686,1.1215535248041775
2022-06-28,Store B,39448,3207,4397.31,channel_3,598.85,0.13618553160909738,0.08129689718109917,1.3711599625818522
2022-07-01,Store D,18002,884,1040.0700000000002,channel_3,872.86,0.8392319747709288,0.049105654927230305,1.1765497737556563
2022-08-25,Store C,52644,1225,1509.57,channel_3,420.0,0.2782249249786363,0.02326950839601854,1.2323020408163265
2022-08-03,Store B,41411,3117,3767.92,channel_3,555.8,0.14750843966963204,0.07526985583540605,1.208829002245749
2019-01-05,Store A,420615,8288,3331.88,channel_3,887.6099999999999,0.2663991500294128,0.019704480344257813,0.4020125482625483
2020-02-29,Store C,93924,1509,1024.99,channel_3,459.95,0.4487360852300998,0.01606618116775265,0.6792511597084162
2019-01-31,Store C,131965,1970,1230.48,channel_3,420.0,0.341330212599961,0.014928200659265714,0.6246091370558375
2020-02-11,Store D,181596,2796,1511.62,channel_3,420.0,0.27784760720286844,0.015396814907817353,0.5406366237482116
2021-01-17,Store B,79787,6491,6463.79,channel_3,1018.5,0.1575700943254654,0.08135410530537557,0.995808041904175
2021-05-28,Store C,64065,1324,1275.34,channel_3,420.0,0.3293239449872191,0.020666510575197066,0.9632477341389728
2021-03-15,Store B,64627,5882,5627.46,channel_3,1274.24,0.22643252906284542,0.09101459142463676,0.9567256035362122
2021-03-23,Store B,62122,5248,5191.639999999999,channel_3,741.6499999999999,0.14285466634820596,0.08447892855993046,0.9892606707317072
2019-05-28,Store D,132004,2687,2177.96,channel_3,420.0,0.19284100718103178,0.02035544377443108,0.8105545217714923
2019-07-26,Store A,372157,9603,4008.01,channel_3,1068.6699999999998,0.2666335662835172,0.025803625889073697,0.4173706133499948
2019-09-25,Store B,84161,4518,3141.2,channel_3,913.46,0.29079969438431175,0.053682822209812145,0.6952633908809207
2019-10-09,Store A,352775,8407,3790.86,channel_3,1626.96,0.4291796584416201,0.0238310537878251,0.45091709289877485
2022-02-23,Store C,89600,1464,1559.33,channel_3,420.0,0.2693464500779181,0.016339285714285716,1.0651161202185793
2022-02-27,Store C,61842,1096,1109.76,channel_3,475.94,0.42886750288350634,0.017722583357588695,1.0125547445255474
2022-04-06,Store B,36072,3218,3457.42,channel_3,1388.1,0.4014843438170659,0.08921046795298292,1.074400248601616
2022-04-24,Store A,293411,6861,3431.1900000000005,channel_3,512.89,0.1494787522696207,0.02338358139265399,0.5001005684302581
2022-04-21,Store B,34029,2974,3629.9,channel_3,1081.25,0.2978732196479242,0.08739604455023656,1.2205447209145932
2020-09-08,Store A,698542,14646,6298.48,channel_3,1238.74,0.19667284805222848,0.020966527424263682,0.43004779461969134
2019-01-27,Store B,110326,6756,4835.24,channel_3,1352.4299999999998,0.27970276552973583,0.061236698511683556,0.7156956779159266
2020-04-26,Store C,420669,3623,1776.91,channel_3,696.7,0.39208513655728205,0.008612472038586156,0.49045266353850403
2020-04-23,Store D,472147,5909,2659.81,channel_3,452.9500000000001,0.17029411875284328,0.012515170063560713,0.45012861736334403
2019-05-09,Store A,319593,9652,4121.03,channel_3,839.86,0.20379856492187634,0.030200911784676134,0.42696125155408204
2019-05-05,Store C,53810,1129,974.55,channel_3,509.9500000000001,0.5232671489405368,0.020981230254599515,0.8631975199291408
2019-06-19,Store B,85232,5623,4244.62,channel_3,898.53,0.21168679410642177,0.06597287403792003,0.754867508447448
2019-06-26,Store A,347229,10255,4285.05,channel_3,1031.3,0.24067397113219213,0.029533823499765285,0.41784982935153586
2022-03-18,Store C,64663,1227,1517.9500000000005,channel_3,534.95,0.3524160874864125,0.018975302723350292,1.2371230643846785
2022-01-20,Store A,298810,7731,4171.77,channel_3,677.88,0.1624921795784523,0.025872628091429338,0.5396158323632131
2022-01-17,Store A,324239,8657,4526.86,channel_3,1119.88,0.24738560503306933,0.02669944084456219,0.5229132493935543
2021-05-14,Store C,58737,1304,1261.11,channel_3,420.0,0.33303994100435336,0.022200657166692204,0.9671088957055214
2021-04-10,Store C,82972,1478,1426.92,channel_3,669.9000000000001,0.46947271045328404,0.017813238200838837,0.9654397834912044
2019-08-14,Store B,92052,4591,3722.56,channel_3,1018.29,0.2735456245164618,0.04987398426976057,0.8108385972554999
